source_url,img_url
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/04/goldenmile25.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock4.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre4.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock5.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2020/06/charsiew34.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock8.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre8.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,https://secure.gravatar.com/avatar/60bbb488d6903b6a86ebb4471f2578a4?s=96&d=identicon&r=g
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/04/goldenmile15.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,https://danielfooddiary.com/wp-content/uploads/2022/10/wenli-218x150.jpg
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre24.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,https://danielfooddiary.com/wp-content/uploads/2022/10/25mincedmeat1-218x150.jpg
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/04/goldenmile4.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,https://danielfooddiary.com/wp-content/uploads/2022/10/limsfriedoyster1-218x150.jpg
